year,decile,Total,Percent,Value per person
2018,6,831645745987.5413,0.09134799507834718,50238356.04612427
2018,7,982328277415.4147,0.10789896910265545,59344425.627705835
2018,8,1081750667936.9733,0.11881952762635276,65346784.33834561
2018,9,1217461660877,0.13372602738899195,73549305.9189875
2018,10,1734823244363.0146,0.19055304010446894,104804159.02634051
2019,1,348313077299.7551,0.03640370786997618,20797293.844026458
2019,2,632546565979.5708,0.06611018047496404,37768483.758035034
2019,3,940989262430.2677,0.0983468622075761,56185172.10593908
2019,4,835046974110.8955,0.08727437493562627,49856527.202274494
2019,5,689355657697.0731,0.0720475446281419,41160476.33729837
2019,6,888434184857.8083,0.09285410349215968,53047180.84892575
2019,7,1046104751762.2019,0.10933293713739047,62457743.85110764
2019,8,1145440649462.595,0.11971496192072893,68392682.67629537
2019,9,1263456870092.0671,0.13204934813734712,75439268.57487862
2019,10,1778377944641.0676,0.18586597919608924,106184496.3363427
2020,1,383705880307.5894,0.038428388563633856,22846435.266900234
2020,2,773838065184.0579,0.07750037562725205,46072759.29888413
2020,3,1067792225688.5599,0.10694007222691965,63577983.0716618
2020,4,807415376889.2886,0.08086316480342132,48071884.78740703
2020,5,692840175515.0509,0.06938838533265511,41250308.13973868
2020,6,935364449394.1594,0.09367734599509925,55693030.62781539
2020,7,1067251513621.3237,0.10688591956862799,63542004.85956917
2020,8,1169357920658.527,0.11711194133643826,69625359.96775988
2020,9,1280202597770.3223,0.12821310642373898,76220683.36331998
2020,10,1807190692537.382,0.1809913001222136,107602899.22818589
2021,1,418157870234.2318,0.039628845339753305,24659896.81159591
2021,2,796471199240.5677,0.07548162122260692,46967283.83303265
2021,3,1139860031790.1846,0.1080246005736463,67220618.7291493
2021,4,861557817250.5905,0.08164988374355861,50805390.803785264
2021,5,751082141245.557,0.07118009759375875,44290726.57421612
2021,6,1005894028478.707,0.09532863475805224,59320282.38949738
2021,7,1137910884606.0444,0.107839879783239,67101715.096476264
2021,8,1200652318519.9902,0.1137858890729299,70805703.75184232
2021,9,1332487916374.1528,0.1262799562411743,78575770.51386678
2021,10,1907781811510.6958,0.1808005916712808,112507036.12140684
2022,1,375129033957.03394,0.031623331466187836,21248954.002324343
2022,2,835173717255.7173,0.07040504173732075,47305223.294008344
2022,3,1229147805959.806,0.10361700900297813,69620379.83346394
2022,4,1076137331947.3318,0.0907182448458716,60953686.31817229
2022,5,779821455301.4552,0.06573885285634128,44170005.96439848
2022,6,1116702169092.169,0.09413785563251639,63254909.317558
2022,7,1297714874566.8745,0.10939720446093493,73504099.38073489
2022,8,1381798365904.366,0.11648543244838626,78266687.39192104
2022,9,1550735610533.6104,0.13072682141138228,87835491.95885643
2022,10,2220053130977.131,0.1871502061380806,125753547.69327806
2023,1,531890993129.94977,0.04341342765183011,31112014.104465943
2023,2,933926081184.6852,0.0762278979741301,54628338.86199609
2023,3,1314246836534.0457,0.10727002466946768,76870026.11768414
2023,4,924822485027.4146,0.07548485415829208,54095840.25663398
2023,5,846815755564.9281,0.06911787380025441,49530078.70181483
2023,6,1180713019579.1743,0.0963708728200836,69063700.25615199
2023,7,1318250479216.458,0.1075968056343302,77108708.42398562
2023,8,1406196741815.4553,0.11477505974636704,82248157.09279144
2023,9,1577790463733.0708,0.12878069572854775,92290036.48415248
2023,10,2217109373072.7773,0.18096248781669705,129685854.76560466
